Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Sample Focus Blog,https://samplefocus.com/blog/,"Music Production tutorials, news, and sound musings.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740078252467-profile.png?width=75&height=75&resize=contain,False,['music'],1384101,True,,False,-537620,False,,,,#6055F5,en,1384101,0,True,55aeb40a-c754-476b-b6aa-f66651938489,1740078253,1740044027
The Rest – A Music Newsletter,https://www.therestnewsletter.com/,"Algorithms keep giving you more of the same. Our newsletter is dedicated to the rest. A song and an interesting story about it, every weekday. Refreshing, insightful and snackable.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724319942549-The-Rest-Cherry.svg?width=75&height=75&resize=contain,False,['music'],11174,True,,False,16604926,False,,,,#383838,en,11174,0,True,dd970bfa-9ca1-43b2-a7ec-971ffbff3702,1706789129,1745940398
22世紀衛星,https://www.22cs.xyz/,台灣第一個音樂產業研究型媒體暨社群,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724556754391-22CS_-----1.png?width=75&height=75&resize=contain,False,['music'],1011,True,604,True,35276645,False,,,,#ff7a7a,zh-hant,7048.952823,2,True,b8ed6edc-1251-4bc3-9cfc-0b6678cd97ed,1718763285,1744198268
Get It Together,https://getittogether.laurendenitzio.com/,"A weekly newsletter & subscription series written from a queer-feminist perspective by Lauren Denitzio, artist and songwriter in the band Worriers.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670718393168-GIT_Header_favicon.png?width=75&height=75&resize=contain,False,['music'],1981,True,441,True,14288103,False,,,,#4d8b9f,en,6387.4,1,True,6fcc92ce-5f88-456d-ac32-142d8b984020,1660063638,1745504933
Melihat Gülses,https://melihatgulses.net/,Melihat Gülses resmi sitesi,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1736184313173-melihat-gulses_1.jpg?width=75&height=75&resize=contain,False,['music'],4793,True,,False,9005448,False,,,,#240655,tr,4793,0,True,53916e83-3bb2-47f1-b097-014591705049,1736184314,1714646122
caryn rose's jukeboxgraduate dot com,https://jukeboxgraduate.com/,"writing about listening to music. you've read my work in Pitchfork, NPR, Vulture, Backstreets Magazine and many more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1713815184817-eee007ec-3adf-4b02-a2d3-17a6cdfd28ec_147x147.jpg?width=75&height=75&resize=contain,False,['music'],1723,True,,False,11115648,False,,,,#d719ff,en,1723,0,True,acf51a62-3412-443e-af41-7e475c8c5a8c,1713815186,1713810009
Rhythm Changes,https://www.rhythmchanges.ca/,"The Canadian jazz website in Vancouver, BC: Canada's fastest-growing & most active jazz blog. A home for creative, improvising, local music people. Gig list of jazz shows, free weekly email, podcast.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731824488390-wrc-80.png?width=75&height=75&resize=contain,False,['music'],1712,True,,False,512181,False,,,,#fd6a02,en,1712,4,True,97cbf664-55a5-48e6-a6aa-2928e62f22e9,1660192640,1745931619
Negative White,https://www.negativewhite.com/,Music is better when shared. — A music newsletter for curious minds.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1744052285304-Negative-White-2014---Logo.png?width=75&height=75&resize=contain,False,['music'],724,True,93,True,18128393,False,,,,#af170a,en,1656.5,14,True,dccc5d47-9d7e-4e35-9475-c870dd7c3813,1683871953,1745920818
Scene Pensacola,https://www.scenepensacola.com/,"Scene Pensacola is an independent publication, launched in 2023 to shine a light on and document the Pensacola and Gulf Coast's Music and Arts scene.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731044126877-ScenePensqcola-WhiteBoxLogo.jpg?width=75&height=75&resize=contain,False,['music'],1575,True,,False,122416611,False,,,,#aaaaaa,en,1575,3,True,2639eb22-9fc5-447b-bcaf-b6551ab05790,1675845811,1745610158
Chasing Sundays,https://www.elienis.com/,"Music criticism, essays, and interviews by writer, editor, and podcaster Eli Enis.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718992941899-chasing-sundays-logo-ball--3.jpg?width=75&height=75&resize=contain,False,['music'],1516,True,,False,7729476,False,,,,#3d487b,en,1516,12,True,02868ab0-4e21-408d-a6fd-72c30104d677,1678213895,1745575217
Abundant Living,https://zacharylipez.ghost.io/,Don't drag your orchestra into this thing,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680341820236-image0-4.jpeg?width=75&height=75&resize=contain,False,['music'],1417,True,,False,8714849,False,,,,#000000,en,1417,6,True,e380ca8d-3ec4-40b8-afc7-7e8098fffe52,1680341821,1741599324
i enjoy music,https://www.ienjoymusic.net/,a blog for people who enjoy music,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1689878258817-i-enjoy-music.png?width=75&height=75&resize=contain,False,['music'],838,True,,False,10059712,False,,,,#636363,en,838,16,True,d3b7d534-a849-4ebd-89bd-350e4fe9886c,1689878259,1745512379
Sebastiaan Hooft - Author and Techno Producer,https://www.sebastiaanhooft.com/,Weekly techno radio show by producer and health visionary Sebastiaan Hooft.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712131744815-Untitled--60---60-px-.ico?width=75&height=75&resize=contain,False,['music'],759,True,0,True,4364132,False,,,,#1C1C1C,en,759,8,True,edf3edf8-b4ba-4f2e-88f3-0678be5b7ad9,1660081328,1745739142
Media Events by Drew Millard,https://media-events.ghost.io/,High-level cultural commentary at recession-proof prices.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1725386385076-wm3.png?width=75&height=75&resize=contain,False,['music'],469,True,,False,30877111,False,,,,#BDACE5,en,469,14,True,e99a4ab0-7d5e-4b6a-b608-52e6dc6a156b,1723220203,1740524206
The Metalverse,https://www.themetalverse.net/,"The Metalverse | Rock/Heavy Metal News, Reviews, and Interviews",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1726938971155-Black-White-Minimalist-Simple-Logo.png?width=75&height=75&resize=contain,False,['music'],394,True,7,True,10499578,False,,,,#a71515,en,464.8,0,True,b5b060d3-f9c1-44ad-9346-18bff6f8c95c,1717606347,1745875182
Thoughts of a Certain Sound,https://certainsound.net/,"writing on left-field music, arts, and culture",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731449060587-TCS_Favicon-100.jpg?width=75&height=75&resize=contain,False,['music'],301,True,,False,10499683,False,,,,#4319ff,en,301,0,True,4ff25980-da70-4646-86e5-5fd5de44a21b,1731449062,1731435897
Rainbow Rodeo,https://rainbowrodeomag.com/,Your home for queer country music,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730300836226-Untitled%20design(9)-Photoroom.png?width=75&height=75&resize=contain,False,['music'],293,True,0,True,3075194,False,,,,#ff199e,en,293,0,True,a657e8db-ddb9-4eb3-a24a-7833ccfe9908,1730300837,1730300447
BackStagePass,https://backstage.lmsuk.org/,The ultimate DIY branding kit for musicians.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740651353627-89047c7d-91c7-46a7-9765-79c7a2b3d121.jpeg?width=75&height=75&resize=contain,False,['music'],270,True,,False,10499716,False,,,,#f26d34,en-gb,270,0,True,8f61e906-97d2-46d2-8fc2-6a8414227022,1740651354,1740077178
Von Bieker Backstage,https://backstage.vonbieker.com/,"Exclusive songs, stories and community for hopefuls seeking broken beauty.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711642514743-broken-bow-logo-sticker.png?width=75&height=75&resize=contain,False,['music'],262,True,,False,115160837,False,,,,#2b4a3f,en,262,0,True,7453cb8d-bf79-4cef-9ec5-33671f87a01c,1711642516,1711642046
Kick Punch Slap,https://www.kickpunchslap.com/,"Improve music production through guides, deep-dives, interviews and collections of useful resources.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730861211317-Punch.jpg?width=75&height=75&resize=contain,False,['music'],228,True,0,True,9999772,False,,,,#ffb700,en,228,24,True,47ef4c3e-2c99-4a54-bbed-7def1a1fc323,1730267041,1732163908
Seek HiFi,https://www.seekhifi.com/,Your stereo is an emotion engine. This is fuel. Seek HiFi hand-curates and delivers one audiophile song deep dive every week.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1728926798259-Seek-HiFi-Brand-7.png?width=75&height=75&resize=contain,False,['music'],224,True,,False,4772103,False,,,,#dd9120,en,224,9,True,716be9f8-3d58-465f-984c-0e9271bce79e,1728139895,1745951965
Tanda of the Week,https://www.tandaoftheweek.com/,Argentine Tango - Improving milongas around the world since 2010,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1743584498035-totwlogo-2.gif?width=75&height=75&resize=contain,False,['music'],197,True,,False,29894535,False,,,,#FF1A75,en,197,0,True,df0b7324-e10e-4896-a858-081db4541dbc,1743584499,1743411658
𝕽𝖊𝖈𝖔𝖌𝖓𝖎𝖟𝖊 𝕽𝖊𝖈𝖔𝖗𝖉𝖘,https://www.recognizerecords.live/,"Recognize Records is a hub for hip-hop, culture, and creativity—curating mixes, DJ sets, and deep music commentary while exploring the connection between sound, self-growth, and mental health.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740011456065-Untitled-design.png?width=75&height=75&resize=contain,False,['music'],17,True,14,True,9999969,False,,,,#000000,en,156.8,11,True,f5eb5e06-5aa0-4dd5-b55d-c7542e82ce5b,1740011457,1741230014
Peter Zimon,https://www.peterzimon.com/,"Designer, musician, drums and synth enthusiast writing about building electronic instruments.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663592148103-pixie-cir-2.png?width=75&height=75&resize=contain,False,['music'],128,True,0,True,263826133,False,,,,#181818,en,128,7,True,cd9a5f0f-a2d5-4747-bca8-b89d67ec29e8,1663591991,1734776321
