Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Learning Crypto,https://www.learningcrypto.com/,"The number 1 crypto educational platform with over a decade of experience in the space. Regular insights and market updates, stay ahead of the game with us.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739660615381-LCYTIcon_White-1.png?width=75&height=75&resize=contain,False,['education'],4115,True,,False,14307461,False,,,,#39817C,en,4115,0,True,d7f82a0a-c06e-43fe-878e-6f9503080c77,1739660616,1739660297
thePlasticsFella,https://www.theplasticsfella.com/,"An independent, evidence-based Plastic Surgery educational platform.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667242362132-Logo-Small-2.png?width=75&height=75&resize=contain,False,['education'],3966,True,,False,2423820,False,,,,#0061ff,en,3966,2,True,b3b5a6b8-02cf-4597-a320-40023512e154,1667242366,1743332422
Love YourSelf. Love Your Life.,https://allowinglove.org/,Email Coaching + Online Events for Manifesting More of What Matters,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692301072949-loveyourself_logo.png?width=75&height=75&resize=contain,False,['education'],3717,True,,False,43107167,False,,,,#109fbc,en,3717,1,True,8e8f099b-edd4-42f2-95de-e5ed5bb2c2a7,1687456897,1743494423
Viden.AI,https://viden.ai/,Viden.ai - Kunstig intelligens og undervisning,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681644137960-viden_60_60_2.png?width=75&height=75&resize=contain,False,['education'],2926,True,,False,8347765,False,,,,#00364a,da,2926,3,True,62786785-a054-407a-a500-2c092b1b60cc,1675603887,1743397045
AptitudePrep,https://www.aptitudeprep.com/,launching graduate careers through aptitude practice resources,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668249683593-1667412527410-Screenshot%25202022-11-02%2520at%252018.08.07.png?width=75&height=75&resize=contain,False,['education'],2540,True,,False,5892402,False,,,,#FF1A75,en,2540,4,True,ddaae2ee-3060-4427-b571-188970c246fb,1667412530,1742980608
Dose Denver,https://www.dosedenver.com/,"A community where education, support, and safety come together to explore the potential of psychedelics.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1709322414485-mushroom-icon-free-vector.jpg?width=75&height=75&resize=contain,False,['education'],2382,True,,False,48953004,False,,,,#410F56,en,2382,4,True,c0880a49-9b8a-45dd-b627-fe1c374a8189,1709322301,1736988534
Sébastien Dubois,https://www.dsebastien.net/,"Explore Knowledge Management, Lifelong Learning, Note Making, Personal Organization, and Zen Productivity",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712347950205-logo_symbol.png?width=75&height=75&resize=contain,False,['education'],2104,True,,False,294662,False,,,,#fd3585,en,2104,1,True,1f67527a-19a2-423e-a800-9f665285b2e5,1688119307,1743314558
IDEAS @ PiqoloKids,https://ideas.piqolokids.com/,Creative Printable Activity Ideas for Elementary Kids,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706662446819-piqolo_logo_withoutwords_blue.png?width=75&height=75&resize=contain,False,['education'],2059,True,,False,29448057,False,,,,#2ecc71,en,2059,10,True,8a72a7a0-6b09-4e45-8ac3-5a9ff72cfa2e,1684843961,1743510656
The Chilly Dog,https://www.thechillydog.com/,Skillful Knitting Unleashed,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731981281970-TCD1-dk-60-rnd.png?width=75&height=75&resize=contain,False,['education'],2016,True,,False,3686115,False,,,,#00a081,en,2016,5,True,46884e9c-2d0f-4918-aabd-cb38bdff5ee5,1720467979,1743001208
Sercan Solmaz | Blog,https://www.sercansolmaz.com/,"Sercan Solmaz | kişisel gelişim, yapay zekâ, girişimcilik, podcast",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703858152500-profil.jpeg?width=75&height=75&resize=contain,False,['education'],1899,True,,False,36198140,False,,,,#f40101,(en),1899,0,False,7c4484ff-f067-40d8-8358-56c747fc8fa1,1703858154,1698570581
Escribe tu primer paper de Economía usando Inteligencia Artificial,https://marionomics.com/,Guías de 5 minutos para economistas ocupados para escribir (y publicar) su primer paper de economía apoyados de la IA. Prompts de IA para que publiques (al menos) 2 papers al año.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733264159007-2.svg?width=75&height=75&resize=contain,False,['education'],1267,True,47,True,198143393,False,,,,#154957,es,1738.723194,0,True,71b9d1b8-7938-4c51-9d25-fb496fdcb71a,1733264160,1733169630
RougeVertBleu,https://rougevertbleu.tv/,Scénario & Réalisation : Conseils et tutos sur l'écriture et la mise en scène !,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729695252603-RVB1400-2.png?width=75&height=75&resize=contain,False,['education'],1647,True,,False,85503801,False,,,,#FF1A75,fr,1647,3,True,84a91747-212f-4f09-a009-ae111f1ea0ad,1704713272,1742141279
Global Student Forum,https://www.globalstudentforum.org/,We are the voice of students. We are the global union of student organisations from 135 countries and territories.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714502716436-Full-colours--1-.png?width=75&height=75&resize=contain,False,['education'],1554,True,,False,946204,False,,,,#5f4b8b,en,1554,0,True,336de31d-39ca-491e-ab24-9a9c6384086f,1714502718,1714234853
30 STEM Links a Week,https://30stemlinks.com/,"Links to STEM/STEAM articles, news, resources, and more for kids, parents, teachers, and librarians. Our goal is to educate, inspire, and amuse.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712843266589-30-STEM-FINAL-72-dpi-09-1.png?width=75&height=75&resize=contain,False,['education'],1293,True,,False,11498642,False,,,,#4bbc01,en,1293,0,True,cd468441-6637-426b-9cf7-15675394d9d7,1712843268,1712782946
Creador Moderno 1.0,https://creadormoderno.com/,La Piedra Rosetta para creativos y mentes inquietas. Exploramos la creatividad digital y desbloqueamos ideas y herramientas para crear como un renacentista en el siglo XXI.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718037643109-cm-logo-2.png?width=75&height=75&resize=contain,False,['education'],1133,True,,False,11498810,False,,,,#141414,es,1133,0,True,a35d1c9f-227a-4f58-9d37-af1a8fb448b6,1718037644,1717993800
LanguagePear,https://www.languagepear.com/,"French language practice in your inbox. Effortlessly improve your French with weekly articles, vocab and grammar lessons.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668622379730-icon.png?width=75&height=75&resize=contain,False,['education'],408,True,65,True,22118083,False,,,,#2ecc71,en,1059.091904,1,True,71de7881-9f38-42eb-9562-44f083f25fb2,1668622383,1738574686
The Cybertraps Newsletter,https://newsletter.cybertraps.com/,A Guide to the Risks Arising from the Use and Misuse of Digital Devices,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683049971838-cybertraps-logo.png?width=75&height=75&resize=contain,False,['education'],989,True,,False,11906841,False,,,,#332064,en,989,2,True,2637c33e-b578-4ac2-aa54-b278d82aae75,1681391013,1734638492
Plain English Weekly,https://www.plainenglish.club/,"A weekly newsletter packed with advice, tools and resources to help you write clearer, more accessible content.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710514035753-lpe-avatar-white@2x.png?width=75&height=75&resize=contain,False,['education'],910,True,,False,30558921,False,,,,#d23148,en,910,7,True,0d229d7a-f5ea-462c-a9e5-866148554be2,1694703146,1739262601
Why Edify,https://www.jeremyajorgensen.com/,"Resources, Thoughts and Ideas for Teachers and Lifelong Learners",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663292861716-IMG_2334--2-.PNG?width=75&height=75&resize=contain,False,['education'],840,True,,False,4646219,False,,,,#78a4dd,en,840,3,True,eac8996b-cfc4-45a6-84a1-0689ca1b28be,1660070297,1743465903
ReadClub,https://readclub.me/,"This blog contains experiences, stories and step by step tutorials on Higher Studies, Migration, Student Visa, Augmented Reality Game Development and Research",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675363713053-1667490469886-1667107158148-read-9-2.png?width=75&height=75&resize=contain,False,['education'],829,True,,False,49746755,False,,,,#FF1A75,en,829,4,False,96b712b9-d821-4fd5-9475-c7bb45a1b650,1665501239,1708427027
Repositório Canábico,https://repositoriocanabico.com.br/,Repositório de informações relacionadas ao universo da maconha,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710177482375-marijuana.png?width=75&height=75&resize=contain,False,['education'],689,True,0,True,161461959,False,,,,#1b830a,pt-br,689,6,False,8d22c6de-1c58-4365-ab4b-daf9ff3f80f5,1710160293,1716202846
Textopian,https://community.textopian.com/,"Interactive reading, read solo or start a book club!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714484876877-Book.padded.512x512.png?width=75&height=75&resize=contain,False,['education'],683,True,,False,360195594,False,,,,#FF1A75,en,683,0,True,ecedc764-1b4e-46bd-ac03-7f8e2e6856e5,1714484878,1713034552
Übergabe | Medien für die Pflege,https://www.uebergabe.de/,"Podcasts, Videos & Newsletter für die Pflege.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1723320251319-Uebergabe_Cover.jpg?width=75&height=75&resize=contain,False,['education'],552,True,0,True,892535,False,,,,#C46940,de,552,0,True,1127e317-3577-49bc-92a6-45572003ace3,1723320253,1723104054
Stay Curious Club,https://www.staycurious.ai/,"A community offering objective feminist references in Mexico, fostering safe, diverse dialogues. We drive awareness and transformation through culture, literature, and knowledge. #BookClub",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1723792414467-StayCuriousClub_IconColorTransparent.png?width=75&height=75&resize=contain,False,['education'],443,True,,False,50476664,False,,,,#660099,es,443,4,True,4432bf21-d2f1-42ef-a294-018eb09826e9,1661441700,1742580367
Marcus Gollahon,https://marcusgoll.com/,Classroom to Flight Deck: CFI Tools & Aviation Student Aids | Marcus Gollahon,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1715968907482-ProfilePic.png?width=75&height=75&resize=contain,False,['education'],374,True,,False,2360742,False,,,,#08e28f,en,374,1,False,e25d837e-5fc6-4a69-bfea-f83373042e05,1696979826,1741826791
Turning Data Into Wisdom,https://www.turningdataintowisdom.com/,Our mission is to provide business professionals at all career stages with the knowledge and tools they need to make data-informed decisions,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1721907001395-tdiw_favicon-2.png?width=75&height=75&resize=contain,False,['education'],356,True,,False,35647479,False,,,,#FF1A75,en,356,14,True,14d52bc0-603a-4d91-90f3-f9be8f15aef9,1693398750,1743518223
Dr. Karthikeyan Balakumar,https://www.drkb.in/,Hello everyone! I’m Dr. Karthikeyan Balakumar. Welcome to my personal website where I share ideas and document my journeys and thoughts.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1717052126907-James-Louis-K.-Stevenson-1.png?width=75&height=75&resize=contain,False,['education'],337,True,,False,79045578,False,,,,#FFB81D,en,337,0,True,95af6ea8-54b1-4fba-adba-44077a211251,1717052128,1710740625
Sage Blue,https://www.sage.blue/,"Sage Blue is a community that aims to connect the old teachings from China and India and most importantly, make them available.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705474478608-sagelogo.svg?width=75&height=75&resize=contain,False,['education'],285,True,,False,295317398,False,,,,#000000,en,285,12,True,0b70a5d4-aa50-4bca-ad1a-aafc1ded8f77,1684697710,1742913037
Rachid Guejdad,https://www.rguejdad.com/,"Site personnel d'un professeur de mathématiques. Tu trouveras ici tout ce qu'il te faut pour bien réussir tes mathématiques au lycée : cours, exercices, corrections, recommandations de lectures...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660485599240-think-2--1.png?width=75&height=75&resize=contain,False,['education'],281,True,,False,110506914,False,,,,#09A59A,fr,281,2,True,a3593fc4-7bfb-43d3-aa87-db0bf642fcb0,1660484983,1706466961
Homeschool Humuhumu,https://homeschool.humuhumu.com/,Learning how to homeschool a twice-exceptional kid.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664051819583-acorn_icon-1.png?width=75&height=75&resize=contain,False,['education'],280,True,,False,5794259,False,,,,#5d8f00,en,280,7,True,697e0966-3cc7-4759-9225-b4692d0e0947,1663016410,1737305074
How2Canada,https://www.how2canada.com/,How2Canada | Your Ultimate Guide to Come to Canada!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714005450362-logo-h2c-trans.png?width=75&height=75&resize=contain,False,['education'],271,True,,False,6221676,False,,,,#EE4B2B,en,271,8,True,81ad0649-8c6e-40a4-8361-de115455c908,1663638640,1731207679
DataScientYst - Data Science Simplified,https://datascientyst.com/,"DataScientYst - Data Science Tutorials, Exercises, Guides, Videos with Python and Pandas",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691215849541-publish_icon-1.png?width=75&height=75&resize=contain,False,['education'],173,True,,False,2982648,False,,,,#668000,en,173,5,False,e24be3ce-6901-4326-ae79-f87d82ca2b8a,1666074130,1742921344
Aralin World Online Tagalog Classes,https://www.aralinworld.com/,Learn Tagalog language from a Native Speaker. FREE resources for all levels with option to upgrade so you'd fast-track your fluency in Tagalog. Be a member now!,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1740677849727-logo-Sept-2021-60-x-60-v3.png?width=75&height=75&resize=contain,False,['education'],172,True,,False,46276110,False,,,,#003dad,en,172,0,True,d668f0e8-d0dc-437a-85f5-f6b79d033f99,1733272321,1743015635
Adopt Meow,https://www.adoptmeowchiangmai.com/,Newsletters and educational resources about our mission - rescuing cats & kittens in Thailand.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660089572567-logo-Adopt-meow-e1516778858948-1.png?width=75&height=75&resize=contain,False,['education'],167,True,,False,11113004,False,,,,#673381,en,167,4,True,2cfbdae2-73be-4690-a87a-c59ab0e22077,1660089574,1671644339
Knowledge Ecology,https://www.knowledgeecology.me/,A creative knowledge space inspired by processes from the natural world,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693736614965-Logo-square.png?width=75&height=75&resize=contain,False,['education'],155,True,,False,295190849,False,,,,#8887b5,en,155,1,True,67206cdf-2fd6-4693-b3bd-9e691d076a99,1692203768,1739516199
Learnorsk,https://www.howtolearnnorwegian.no/,Learn how to learn Norwegian by yourself.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699908957149-norwegian%20flag.jpg?width=75&height=75&resize=contain,False,['education'],40,True,9,True,9999960,False,,,,#1a66ff,en,133.06,0,True,d0c321b8-ea82-4db3-962f-4f64f69d21f6,1699908958,1733829940
Fractal Kitty,https://www.fractalkitty.com/,"Making sense of the abstract. A blog of math, coding, and art.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738172599490-logofav.png?width=75&height=75&resize=contain,False,['education'],128,True,,False,5670009,False,,,,#145666,en,128,0,True,ab1e7455-27ed-4baa-a163-3ae5b423d063,1738172600,1737953008
The ehealth blog,https://blog.mingli.ca/,"Educational blogs and career guides on ehealth, digital health, health informatics for emerging professionals and enthusiasts – with a focus on Canadian healthcare.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669253253079-ehealth-blog-logo-60x60.png?width=75&height=75&resize=contain,False,['education'],124,True,,False,85156942,False,,,,#15171A,en,124,0,True,51fca2dc-1f91-47f4-9ec4-0448130bf4a4,1665111823,1721785235
Btrust Blog,https://blog.btrust.tech/,Latest news and developments from Btrust—the non-profit decentralizing Bitcoin open-source software development.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1727958145777-eee.png?width=75&height=75&resize=contain,False,['education'],115,True,,False,338218,False,,,,#000000,en,115,7,False,35fd191b-98ce-4ab1-8539-d3e3758b5378,1727958147,1742823066
21ideas,https://old.21ideas.org/,Всеобъемлющий образовательный Биткоин-ресурс,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680524825482-21logo-transparent-dark.png?width=75&height=75&resize=contain,False,['education'],113,True,0,True,70039721,False,,,,#ff9500,ru,113,4,True,145c543a-4d59-419c-aeb3-68126e2674b4,1680524826,1694958238
Inevitaly,https://www.inevitaly.com/,"A contemporary web magazine with a fresh take on all things Italian. Food and cocktail recipes, language and pronunciation, Italy travel tips, and cultural insights. Andiamo! 🇮🇹",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688608207161-Posicle-only.png?width=75&height=75&resize=contain,False,['education'],100,True,0,True,74966017,False,,,,#EE684B,en,100,6,True,d038dbc2-90f7-4b54-9645-055aad921f0c,1688608132,1702610351
Bible Analysis,https://www.bibleanalysis.org/,Questions and answers about the Bible.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1726581409218-light-5315917_1280.jpg?width=75&height=75&resize=contain,False,['education'],92,True,,False,59253048,False,,,,#ff1a75,en,92,13,True,7fc12eab-0a4b-4900-a648-23538fb36924,1726581411,1743516581
SIKAR Professionals,https://www.sikar.com.my/,"Consultancy, Professional Services and Ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669127209175-ICON-2.png?width=75&height=75&resize=contain,False,['education'],60,True,2,True,9999940,False,,,,#e60a0a,en,77.48868,0,True,54bad608-56c8-4306-8513-dc506fdbcede,1669127210,1733841781
Ryan Petty - Xlog,https://ryanpetty.com/,"Focus on technology, entrepreneurship, school safety and experiences around our 1st generation ranch.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1723081420234-xlog_logo_button-square.webp?width=75&height=75&resize=contain,False,['education'],74,True,0,True,7443104,False,,,,#ff2600,en,74,1,False,b6f21b36-b021-4a92-b4d4-1c15d292d67b,1709868642,1743266566
Learning Pages,https://learning-pages.ghost.io/,"Posts about learning, life, writing and technology",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718553965654-lp.jpg?width=75&height=75&resize=contain,False,['education'],73,True,,False,9999927,False,,,,#1978ff,en,73,0,True,eba94737-79d2-40f8-9303-058dcc2536be,1718553967,1726934440
Pawmenow,https://www.pawmenow.com/,"Helpful Dog Breed Info, Best Of, Facts, Curiosities & More",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660134569203-Untitled-design--10-_ccexpress.png?width=75&height=75&resize=contain,False,['education'],72,True,0,True,2650364,False,,,,#4400ff,en,72,2,True,755bf8fe-65bd-41cd-a99d-aceb831253a4,1658238539,1735761300
Laleo,https://blog.laleo.com/,Por La Amor De Medicina,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691454364753-laleo-logo.png?width=75&height=75&resize=contain,False,['education'],70,True,0,True,36448424,False,,,,#15171A,sp,70,2,True,b9183450-c1d4-4a76-85c3-69f69ab745c5,1691454365,1743448614
Nathan Brown,https://www.ntnbr.com/,Finding the joy in numbers and analytical thinking. Subscribe for intriguing & humorous articles published every Saturday.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687901798306-profile-pic--4-.png?width=75&height=75&resize=contain,False,['education'],45,True,,False,14363170,False,,,,#1199ee,en,45,4,True,f9400c42-f28a-4c7c-a2d8-9de86750fa8b,1676923051,1742702479
Florent Salem,https://www.florentsalem.fr/,"Enjeux et techniques de la médiation numérique, avec quelques détours par la fiction et l'écriture créative.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1688994236624-DALL-E-2023-01-22-15.24.28---cyberpunk-art-2d.-Neon-lights.-Panoramic-vision-of-moutain-and-immensity-of-nature.-Bald-nerd-backpacker--face-all-shaved-except-a-very-long-goatee--i.png?width=75&height=75&resize=contain,False,['education'],42,True,0,True,89171590,False,,,,#008040,fr,42,0,True,cf3209c0-0879-4b64-875a-493537e29f92,1688994242,1740070799
[[notizlab]],https://notizlab.de/,"Evidenz-informierte Strategien für digitale Notizen in Wissenschaft, Studium und Lehre.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1743443708467-favicon.png?width=75&height=75&resize=contain,False,['education'],40,True,,False,11499958,False,,,,#8b26ff,de,40,1,True,74a17fa0-ae39-4f78-a048-d50f042b86e8,1742720450,1742400981
Jopaz Baquirin,https://www.jopazbaquirin.com/,"The Art of Soulful Writing—made for Digital Writers. Master the philosophy, subscribe to elevate your soul.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1719541124951-JB%20LOGO%20NEW.png?width=75&height=75&resize=contain,False,['education'],39,True,,False,10499959,False,,,,#000000,en,39,5,True,3836a631-7ed0-4e9d-89e4-883b5970042e,1701685255,1743341289
BokaMD.com,https://bokamd-com.ghost.io/,"Notes about Pulmonary & Critical Care Medicine, Internal Medicine, and Life.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739208092139-bokamd-black5_300DPI_wireless.png?width=75&height=75&resize=contain,False,['education'],38,True,,False,10499960,False,,,,#75d1f5,en,38,0,True,a0dd088f-a54a-4079-bd68-bce19937c456,1739208093,1739050572
You Have Homework,https://www.youhavehomework.com/,Learn Spanish with me,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1719765651289-logo-trans.png?width=75&height=75&resize=contain,False,['education'],33,True,,False,292414984,False,,,,#A36CB0,en,33,3,True,cfc336b3-30ca-47a1-8f3a-cab66d18f268,1719006647,1727786727
