Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
SEO MEMENTO,https://www.seomemento.com/,Une astuce SEO chaque mercredi !,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695212439730-seo-memento-profil-3.png?width=75&height=75&resize=contain,False,['developers'],402,True,,False,2827672,False,,,,#307592,fr,402,2,True,1d21c8ae-4f12-406b-8a1d-448baecee8fd,1689166003,1727952540
Goat Review,https://goatreview.com/,"Improve your code review, only for goats",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700310282434-Logo_GR_M@4x.png?width=75&height=75&resize=contain,False,['developers'],397,True,,False,7547113,False,,,,#f29278,en,397,3,True,9c1e4b2a-6318-401c-8e0d-a8ea96f2164d,1700310284,1736240427
Trevoir Williams,https://www.trevoirwilliams.com/,Programming tips and tricks blog,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665426662485-Yellow Magenta Black White Neon Scifi YouTube Icon.jpg?width=75&height=75&resize=contain,False,['developers'],373,True,0,True,7070514,False,,,,#ff1a75,en,373,16,True,5aed0632-b4de-4df3-9f71-3d4a95228f8a,1665426664,1732291878
CodeCurated,https://codecurated.com/,Technical deep dives and actionable career tips for software engineers,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714827157275-Asset-3.png?width=75&height=75&resize=contain,False,['developers'],356,True,,False,1757032,False,,,,#6952eb,en,356,2,True,98992448-5919-4b78-a6d5-c743f234e56f,1660106766,1719295223
Oren Codes,https://www.orencodes.io/,Documenting my Backend Journey.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711364384676-FQEHofWF_400x400%20(1).jpg?width=75&height=75&resize=contain,False,['developers'],350,True,,False,39992327,False,,,,#0063b1,en,350,2,True,62e868e8-1893-41da-bb47-d1e287c78658,1660143975,1734263325
COMMERCE FOR DEVS,https://commercefordevs.org/,A publication for developers who want to become experts in ecommerce.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679475761038-commercefordevs_icon-3.svg?width=75&height=75&resize=contain,False,['developers'],315,True,0,True,4215479,False,,,,#2563eb,en,315,20,True,9cc47772-39c4-4eea-88df-46b408288299,1679475762,1730208605
Amalia's thoughts,https://amalia.ghost.io/,A slice of tech & DEI,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714222217983-IMG_2013.png?width=75&height=75&resize=contain,False,['developers'],272,True,0,True,10499714,False,,,,#ffc119,en,272,24,True,3f969a40-9e44-41b0-a70b-4d182c964edf,1710792709,1735977339
The Centered Div,https://the-centered-div-2.ghost.io/,!Authentic Programming And Tech News You Can Trust,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710461218782-playing.png?width=75&height=75&resize=contain,False,['developers'],253,True,,False,9999747,False,,,,#0165fc,en,253,2,True,7989002b-aab4-4296-862e-ace1e2dac81c,1702934083,1715508035
Eloquent Architecture,https://www.eloquentarchitecture.com/,I write about my own first-hand experiences and observations on system design and software architectures.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669753311315-new_avatar.jpg?width=75&height=75&resize=contain,False,['developers'],159,True,8,True,13824091,False,,,,#40b371,en,234,10,True,79ae7f03-ecfc-4202-8a46-ae98cbfffe2c,1669753181,1736244027
Themex Studio,https://themex.studio/,"Inclusive Ghost CMS themes that elevate your writing. Clean, simple, minimal themes for your blog, newsletter, magazine, and portfolio in 2023.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1735454770583-favicon-black.png?width=75&height=75&resize=contain,False,['developers'],204,True,,False,4104147,False,,,,#FB3A4D,en,204,0,False,5a668f93-159d-4c70-9db6-0f1239030bf7,1735454771,1735453709
David Darnes,https://hub.darn.es/,"Designer, Front-end Developer & Writer specialising in Design Systems, Eleventy, Ghost and Jamstack",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668166507721-me-penfold-backwards-small-square.png?width=75&height=75&resize=contain,False,['developers'],167,True,,False,26101638,False,,,,#613fe8,en,167,8,True,675e00bb-9df2-4386-bd68-233aab78d033,1668166510,1734520080
Alex Dremov,https://alexdremov.me/,Blog of Machine Learning Engineer,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729636455302-favicon-2.ico?width=75&height=75&resize=contain,False,['developers'],166,True,,False,41558398,False,,,,#73926C,en,166,5,True,bde9664e-299c-44bf-a662-dfa3ac77d12e,1660254802,1736256965
Developer Service Blog,https://developer-service.blog/,"Dive deep into the world of software development and explore insightful articles, tutorials, and best practices centered around Python, Django, and React.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692711080892-favicon_created_by_logaster_fav.png?width=75&height=75&resize=contain,False,['developers'],153,True,,False,13367688,False,,,,#ff0000,en,153,1,True,8152ed1a-c53b-4cb5-af8c-0dc764b725df,1692711082,1736152358
Angular and JavaScript Tips,https://yon.fun/,"I write about Angular, RxJS, and other JavaScript Tips & Tricks! Stay Connected! 🚀",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1673414333234-angular_solidBlack.png?width=75&height=75&resize=contain,False,['developers'],132,True,,False,3130152,False,,,,#b51a00,en,132,2,False,1a136753-d279-4e41-a1a5-7811c99984d9,1673414334,1735026478
alexbowe.com,https://www.alexbowe.com/,"Computer Science, data structures and algorithms, and programming interviews.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694120187865-favicon.ico?width=75&height=75&resize=contain,False,['developers'],132,True,,False,3792247,False,,,,#FF1A75,en,132,7,True,462431b0-9059-49cf-b434-1162387b0165,1694120189,1716907292
Chris Kenst,https://www.kenst.com/,Breaking the illusions of perfect software. Stories and ideas on software testing and the use of automation,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1675904005659-circle-cropped-1.png?width=75&height=75&resize=contain,False,['developers'],98,True,3,True,2012752,False,,,,#1a90ff,en,131.2,1,True,4652fab9-ce28-46d6-ab42-a7857c2ff7fb,1675904007,1712843292
stux.me:~$,https://stux.me/,stux.me:~$ personal blog stux,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730490980410-stux-ukraine.png?width=75&height=75&resize=contain,False,['developers'],10,True,12,True,8846422,False,,,,#ffb300,en,128.0355,0,False,f54dc122-dbf1-408c-bf74-50ae93c81dfc,1730490982,1735184384
Practical ReScript,https://practicalrescript.com/,A blog series exploring programming in ReScript.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692810931243-rescript-155629133.png?width=75&height=75&resize=contain,False,['developers'],125,True,,False,28609458,False,,,,#d64242,en,125,0,True,9b5c9842-0b4e-4211-a958-c804cdd0d3f3,1692810932,1692190525
CoderOasis,https://coderoasis.com/,"Programming, security, Linux, and web development news",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1709448774344-270230781_5314699525211716_982499644568758333_n.jpg?width=75&height=75&resize=contain,False,['developers'],32,True,8,True,707726,False,,,,#002552,en,112,0,True,028112ea-a921-4c5f-a681-7c1d5667b4dc,1665881579,1714086804
Portkey Blog,https://portkey.ai/blog/,"Reports, Benchmarks, and Guides on Putting LLMs in Prod",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714461541818-just-icon.png?width=75&height=75&resize=contain,False,['developers'],110,True,,False,221613,False,,,,#147ba8,en,110,6,True,69111aed-5860-4483-be9e-25b753d2bea5,1714461544,1736184801
Ryan Feigenbaum,https://ryanfeigenbaum.com/,Code something beautiful. Learn how to design and develop websites using industry-standard techniques.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706406651982-haze-ball.png?width=75&height=75&resize=contain,False,['developers'],105,True,,False,302909,False,,,,#003ccb,en,105,1,True,f75eb08f-f5fb-4505-8835-8a14a6bdbbe6,1660592745,1710773932
The Code Gardener,https://the.codegardener.com/,An occasional newsletter about writing software well.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669703197496-ghost.png?width=75&height=75&resize=contain,False,['developers'],97,True,,False,1397548,False,,,,#006600,en,97,4,True,db3b538c-829c-4057-b8ae-af88fa76057c,1669703200,1733538069
Advent of data,https://www.adventofdata.com/,24 data awesome data articles.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672045502427-christmas-tree_1f384.png?width=75&height=75&resize=contain,False,['developers'],96,True,,False,12623598,False,,,,#aa5fbc,en,96,7,True,64316a3c-c43d-4624-a765-dbd055ac722e,1672045505,1671965161
Tim Broddin,https://www.broddin.be/,I'm a creative coder from Belgium.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1707380093536-particle-1.webp?width=75&height=75&resize=contain,False,['developers'],94,True,,False,4017870,False,,,,#191bff,en,94,0,True,f3c6e087-72bc-4481-94e5-5bd682f31b05,1707380095,1707338930
Learn DevRel,https://learn-devrel.ghost.io/,Learn Developer Relations via random real-life examples and insights sent to your inbox.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683915255622-TessaK-logoSuite_2016-06.png?width=75&height=75&resize=contain,False,['developers'],0,False,8,True,81538103,False,,,,#8161da,en,83.3,0,True,ccb63865-e750-488a-a375-91e06d364223,1683915256,1705855571
Pavel's blog about underlying Internet technologies,https://pavel.network/,Pavel's blog about underlying Internet technologies,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693077063425-connectivity_matters_small.jpg?width=75&height=75&resize=contain,False,['developers'],83,True,,False,1340586,False,,,,#906dba,en,83,13,True,ee6b1336-a512-45ca-b05b-eb7c2ba56e37,1693077064,1725457124
Costa Piy,https://costapiy.com/,All about python.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672926733272-Xnapper-2023-01-05-15.51.32.png?width=75&height=75&resize=contain,False,['developers'],82,True,,False,284660727,False,,,,#FF1A75,en,82,9,True,b8ee8164-3625-4277-a50e-3cc2fd57c8ec,1672926734,1679180380
Code Frontend,https://codefrontend.com/,Web development tips and guides for Javascript and React to help you build real-world applications and become a better web developer.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670692814868-code-frontend-logo-3.png?width=75&height=75&resize=contain,False,['developers'],73,True,0,True,10428459,False,,,,#3a44e1,en,73,7,False,29d4f793-fce1-4ba4-b0f9-a1644ae948f2,1670692818,1704039462
Data Leads Future,https://www.dataleadsfuture.com/,"We share knowledge on how to solve real-world problems using data science, for everyone from beginners to experts.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694925161856-color-4.png?width=75&height=75&resize=contain,False,['developers'],73,True,0,True,20290220,False,,,,#000000,en,73,5,True,2e745da2-34ac-4673-b6e9-77acdf6dd66f,1694925163,1734252755
"คอนเทนต์ ดิจิตอล มาร์เก็ตติ้ง | Contents Digital Marketing Co.,ltd.",https://contentsdigital.co.th/,""" คอนเทนต์ ดิจิตอล มาร์เก็ตติ้ง "" บริษัทฝึกอบรมและให้คำปรึกษาทางด้านการตลาดออนไลน์ เพื่อเพิ่มศักยภาพแบรนด์และพัฒนาแผนสำหรับการตลาดยุคใหม่",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705631459217-Untitled_design__77_-removebg-preview.png?width=75&height=75&resize=contain,False,['developers'],71,True,,False,211025455,False,,,,#2658ed,th,71,0,False,426f98c9-e775-4237-b159-56f5b808ec01,1705631461,1704892996
Sascha's Blog,https://blog.bajonczak.com/,"Ideas, Solutions and Best practises",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711343969109-1000069914.jpg?width=75&height=75&resize=contain,False,['developers'],70,True,,False,3403267,False,,,,#f4d434,en,70,15,True,e3dc04a2-3867-4548-b699-8b21aa28dbce,1667253786,1735988424
Ben Brandt,https://benjaminbrandt.com/,"Explorations with the Rust Programming Language. Including WebAssembly, Embedded and more!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1733462805129-2111074.jpg?width=75&height=75&resize=contain,False,['developers'],65,True,0,True,10598738,False,,,,#15171A,en,65,0,True,4047de27-913a-4f8f-aede-859301c178de,1733462806,1733178632
Resilient Systems,https://evgenii.info/,Creating software with the future in mind,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672083645154-icon.png?width=75&height=75&resize=contain,False,['developers'],60,True,,False,1729197,False,,,,#15171A,en,60,5,False,3e46be72-ed74-4565-8d8d-cc3c42e77600,1672083648,1712090252
Waseef Akhtar,https://www.waseefakhtar.com/,"Sharing my limited knowledge as a coder 👨🏻‍💻, traveler 🎒, and a living, breathing human being 🧑🏻.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718733604715-Memoji_1125px--1---1-.png?width=75&height=75&resize=contain,False,['developers'],57,True,0,True,1787288,False,,,,#1c1c1e,en,57,8,True,97ef4583-e853-40f9-afc4-7f54c843c284,1660143805,1722972489
Nish Tahir,https://nishtahir.com/,This developer's blog featuring thoughts ideas and all things engineering.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1708191426632-out-2.gif?width=75&height=75&resize=contain,False,['developers'],43,True,1,True,4948699,False,,,,#ff6f00,en,53,5,True,c374c8de-5fc3-45d2-a8da-91d159b69ec5,1708191328,1733713345
Not Just a Pretty Dashboard,https://www.notjustaprettydashboard.com/,"Power BI Blog, Resources & Portfolio by Martyn Booth",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729857461682-Not-Just-a-Pretty-Dashboard---Donut.svg?width=75&height=75&resize=contain,False,['developers'],50,True,,False,10499947,False,,,,#171616,en,50,0,True,4091fa4d-2791-433d-be89-9fb0d24bf641,1729857463,1729809900
APILetter,https://www.apiletter.com/,一个专注于讨论 API 生态、API 设计的开发者生态 Newsletter,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714991779037-logoko.png?width=75&height=75&resize=contain,False,['developers'],50,True,0,True,14571349,False,,,,#1456F0,zh,50,0,True,00d54ce2-0884-40db-87e3-aac353ee75ec,1714991781,1714920627
Digital Bunker,https://digitalbunker.dev/,"Deep dives, projects, and tutorials about iOS Development.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712980305236-digitalbunker..png?width=75&height=75&resize=contain,False,['developers'],45,True,,False,26240,False,,,,#1181e4,en,45,0,True,50b2e7ed-4618-4219-8b21-99db3640b434,1712980307,1712979874
Habil.dev,https://habil.dev/,"Articles about cloud technologies, programming, IoT and DIY.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677654894610-command-line.png?width=75&height=75&resize=contain,False,['developers'],32,True,,False,293575562,False,,,,#FF1A75,en,32,20,False,2e6c8f68-efd8-483d-9c37-92cdc1a881f9,1677654895,1693161614
geekmonkey,https://geekmonkey.org/,"A blog featuring tutorials, research, and other learnings about Programming, DevOps, Databases and ML.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1723023907462-Firefly%20Generate%20a%20small%20picture%20with%20a%20programming%20monkey%2094304.jpg?width=75&height=75&resize=contain,False,['developers'],24,True,0,True,2245302,False,,,,#15171A,en,24,9,True,c9ba4871-7525-4473-8aea-d2c2dff60c76,1660205193,1722889970
Devtip,https://www.devtip.co/,Join me on my journey as I share my experiences and lessons learned in full stack development using mainly react and node,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672668926481-logo-black-v2--1---1---1-.png?width=75&height=75&resize=contain,False,['developers'],24,True,,False,57251943,False,,,,#41bf8e,en,24,3,True,eee95366-ca41-436d-aaa6-c90842aafc50,1672668927,1702812863
RaúlLG,https://www.raullg.com/,Desarrollo web basado en Laravel en Canarias. Building in public.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691846907806-Square-logo-small.png?width=75&height=75&resize=contain,False,['developers'],23,True,0,True,74837960,False,,,,#4d51b8,es,23,10,True,14e818fd-83b9-49e4-8e67-ad1ed9591891,1691846909,1731657640
Rolando Andrade,https://blog.rolandoandrade.me/,"The moments of life are ephemeral, the memories of those moments are eternal",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678716087446-icon-1.svg?width=75&height=75&resize=contain,False,['developers'],20,True,0,True,10499979,False,,,,#00bad3,en,20,2,True,db5161af-5364-4d82-aa92-194591c76531,1678716088,1733833856
Harrk Blog,https://harrk.dev/,"Programming nonsense, tutorials, and random musings about games and technology.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695156620441-HarrkBlog-2-.png?width=75&height=75&resize=contain,False,['developers'],17,True,0,True,29225558,False,,,,#006ded,en,17,3,False,5bd153c1-bb34-4ff4-afca-5a7feccbc2be,1695156621,1735391052
VINBERDON's Blog,https://vinberdon.com/,"Digital Marketing Tips, Tricks, & Tool Reviews",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697745681961-VBD-logo-sm.png?width=75&height=75&resize=contain,False,['developers'],17,True,,False,92629858,False,,,,#262626,en,17,3,False,c7c6182f-58f5-47d5-9d89-b37f20e4fe99,1697745684,1697734852
Digital Immigrants,https://blog.digitalimmigrants.org/,"Nobody from nowhere, belonging to no one.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702348639068-android-icon-192x192.png?width=75&height=75&resize=contain,False,['developers'],14,True,0,True,123582686,False,,,,#6c121c,en,14,0,True,8c48c498-2647-4984-9e46-6907264c97d3,1702348641,1701586167
Bogdan Deac,https://www.bogdandeac.com/,Security & programming,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690890738970-Peaks.png?width=75&height=75&resize=contain,False,['developers'],13,True,0,True,7625039,False,,,,#c8620e,en,13,1,True,de942d30-9f0b-4023-b1c3-b99afa6c29eb,1690890740,1733234447
1kevinson,https://1kevinson.com/,Learn how to become a professional Fullstack developer with Java and Javascript,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1716381622280-logo-publication-ghost.png?width=75&height=75&resize=contain,False,['developers'],13,True,,False,46620261,False,,,,#5fbdfb,en,13,0,True,853ddbe0-80cc-4270-b71b-87c4a5a84f62,1716381625,1714975772
The Full Stack Engineer,https://thefullstack.engineer/,"Modern software development, layer by layer",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680618064363-icon-1.png?width=75&height=75&resize=contain,False,['developers'],12,True,,False,67226068,False,,,,#0096ff,en,12,1,True,bde9be1c-adef-4a61-af01-9308f5c9d710,1678304112,1697985900
MarzTech,https://blog.marzeta.pl/,Blog about programming and tech. Made for humans by human. eu/acc,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1717748187060-Shared-Image.png?width=75&height=75&resize=contain,False,['developers'],12,True,0,True,275836042,False,,,,#031b75,en,12,11,True,ae4afad2-5e3d-45d4-a1a6-b28fea8fac51,1717748020,1729963861
Web3Manifold,https://web3manifold.ghost.io/,"Making web3 development easier and more secure. Learn Solidity, DeFi, NFTs, and in a hands-on and in-depth way. Our high-quality guides are always up-to-date. Avoid headaches with out-of-date guides.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697557314493-logo-white-web3manifold-complete.png?width=75&height=75&resize=contain,False,['developers'],11,True,0,True,1372802,False,,,,#7e1dfb,en,11,10,True,b0921b71-5a27-4036-989c-4d11261be82d,1697557315,1698336910
Stefan Cosma,https://stefancosma.xyz/,"Senior software engineer, builder of open source projects, comics enthusiast and amateur photographer. Organiser and host @SibiuWebMeetup",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667580889871-1667580592881-latest_compress.jpg?width=75&height=75&resize=contain,False,['developers'],11,True,,False,3091926,False,,,,#e74c3c,en,11,2,True,1f94b461-d558-490e-bd1b-46ce27cd3e6c,1667580594,1677138094
Lost Stoic,https://loststoic.com/,"Software, Stoicism and other random Musings",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663340419131-download.jpeg.jpg?width=75&height=75&resize=contain,False,['developers'],9,True,0,True,9999991,False,,,,#3a87fe,en,9,3,True,0cd994a7-da24-40e0-9981-35dd9aa20e7d,1663340420,1680682200
