Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Africa History Weekly,https://africahistoryweekly.ghost.io/,Weekly African Political History,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1681071965258-Screenshot%202023-04-09%204.24.02%20PM.png?width=75&height=75&resize=contain,False,['history'],15,True,,False,9999985,False,,,,#100a0a,en,15,1,True,39132b8a-842a-45e8-8d8f-0357229cd25e,1681004457,1681692976
Veritas Tabletop,https://www.veritastabletop.com/,RPG Homebrew and Advice Inspired by History,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1707238230066-Logo-Square.png?width=75&height=75&resize=contain,False,['history'],7,True,,False,11499992,False,,,,#690202,en,7,0,True,c561a3a3-e789-43e8-9c88-e33ef803008e,1707238232,1707147013
Mitos y más,https://mitosymas.com/,"Un sitio para contar mitos, leyendas y folclore del mundo...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1716064632949-icono-1.png?width=75&height=75&resize=contain,False,['history'],0,False,,False,1114947,False,,,,#000000,es,0,0,True,379878da-de06-40fa-8ac7-01f500e0b31e,1716064634,1715994058
In Our Blood Documentary,https://inourblooddocumentary.ghost.io/,Telling the story of tattooing in Australia from the convict ships to present day,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1683714000386-tattsmlfavs.png?width=75&height=75&resize=contain,False,['history'],0,False,,False,10000000,False,,,,#e70d18,en,0,0,True,13799ca4-d99a-4723-9200-eb171fe2b49a,1683714001,1700887920
History Highway,https://history-highway.ghost.io/,Exploring the past through a different lens. Telling the female-focused history that time forgot.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714319646758-1-1.png?width=75&height=75&resize=contain,False,['history'],0,False,,False,10500000,False,,,,#1999ff,en,0,0,True,e26ec795-e070-4d6d-8b89-180800b4a60d,1714319648,1714319326
Dumb History of Everything,https://www.dumbhistoryofeverything.com/,"History is nothing but an agreed-upon fable. It's often written by winners, yet occasionally, its penned by losers like me.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1707249434393-IMG_8433-2.jpeg?width=75&height=75&resize=contain,False,['history'],0,True,0,True,10500000,False,,,,#891b0c,en,0,0,True,d9100574-c995-4dba-8c5f-69e75175dab7,1707249435,1706523318
uždaryta.lt,https://uzdaryta.lt/,Sustojusios praeities tinklaraštis,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714978382334-alt.fav4.ikona.png?width=75&height=75&resize=contain,False,['history'],0,False,,False,10500000,False,,,,#309774,lt,0,0,True,bc0dde02-13d0-443e-9896-87f26f283b1d,1714978384,1714427450
The Hidden Files,https://thehiddenfiles.com/,"Exploring various stories throughout history, topics and ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731940206246-Logo-500x500-px.png?width=75&height=75&resize=contain,False,['history'],0,False,,False,10500000,False,,,,#5b72de,en,0,0,True,b186a71e-b721-47a1-bb4c-a2be68035ce5,1731940207,1731872351
Đỗ Tân,https://wang-xizhi.ghost.io/,"""In the modern age, influence is the deadliest weapon, and even arms dealers know it.""",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718721181724-_19946024-c280-468d-99e9-024e28ce2ea3.jpeg?width=75&height=75&resize=contain,False,['history'],0,False,,False,11500000,False,,,,#f40c69,en,0,0,True,aa8ceed9-10d9-4010-8b59-b0b93d91ec51,1718721183,1718719914
Crazy Alchemist,https://www.crazyalchemist.com/,"Discover the mysterious with Crazy Alchemist. We offer stories, herbal knowledge, movie recommendations, perfume classes, and woodcut prints. Dive into alchemy!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1687853776310-Asset%2018@2x-100.jpg?width=75&height=75&resize=contain,False,['history'],0,False,,False,17191323,False,,,,#c11a1a,en,0,0,True,52e0f9af-a960-4fa3-b5d6-c34a93d86ef9,1687853777,1729159879
