Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
The Conscious Citizens,https://www.theconsciouscitizens.org/,"A directory, newsletter, and online global community dedicated to building collective consciousness & community power.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738614553063-CC-LogoA-2.png?width=75&height=75&resize=contain,False,['politics'],4203,True,,False,10495586,False,,,,#bdd527,en,4203,174,True,5739ecce-0406-4c52-9671-217ed8b4b619,1730077940,1741312258
The Lorem Ipsum,https://www.danielkherndon.com/,"A Funny Email About Serious Topics. It’s your source for news, politics, and humor, written by Daniel Herndon in the USA.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682105947634-Icon-1.png?width=75&height=75&resize=contain,False,['politics'],4025,True,,False,5185771,False,,,,#28A99D,en,4025,30,True,3965d8f0-9cbb-442c-adaf-a84b49495140,1658238539,1741347033
Michael Slaby,https://www.michaelslaby.com/,"Part strategist, part ethicist, part generative futurist. 7Bridges is my weekly(ish) newsletter on media & information, culture & meaning, politics & government — and finding better ways forward.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738267760226-MJS_sq.jpeg?width=75&height=75&resize=contain,False,['politics'],4011,True,,False,731666,False,,,,#ffba19,en,4011,27,True,c91600b6-c243-456c-9f32-27c64d7d41e2,1738267761,1741269960
Geopolitical Report,https://www.geopolitical.report/,"Providing geopolitical intelligence dashboards, daily newsletters, and reports with maps, casualty data, sources, and analysis discussing the most important global issues.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1734752563499-GeoPioneer-Webclip.png?width=75&height=75&resize=contain,False,['politics'],3879,True,,False,1240877,False,,,,#f56e14,en,3879,20,True,d1b252fa-3b0b-48ee-95a9-aacf94268314,1660081537,1741365322
Culture Wars,https://www.culturewars.it/,"La newsletter sugli scontri di civiltà al tempo degli algoritmi, per parlare di ciò di cui non si riesce a parlare sui social. Di Davide Piacenza.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678398341236-Progetto-senza-titolo--13-.png?width=75&height=75&resize=contain,False,['politics'],2950,True,,False,13148461,False,,,,#ff1a75,it,2950,0,True,266a353c-b808-476e-8e00-3f684239ba4e,1678398342,1741351197
Project Minnesota,https://www.projectminnesota.com/,We the People are reforming elections today,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729571701196-700.png?width=75&height=75&resize=contain,False,['politics'],2712,True,22,True,6271830,False,,,,#000dff,en,2928.4,0,True,77003320-bf37-4ffc-961b-f56b5c39ca76,1729571703,1729570157
Lauren Razavi,https://lraz.io/,"I work as Executive Director at SafetyWing, where I lead the Plumia mission to build a country on the internet. My website covers remote work, digital nomads, borderless living and internet countries.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668840597221-Lauren_Razavi_2022_cropped.jpg?width=75&height=75&resize=contain,False,['politics'],2884,True,,False,2203838,False,,,,#000000,en,2884,1,False,75a6d662-cfcc-45fa-8822-4db1956984ce,1668840182,1700528005
Arete News,https://www.aretenews.com/,"Conceived in Geneva’s hub of multilateralism, Arete News provides independent, accurate coverage of the world’s leading international organizations.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668115923335-index.png?width=75&height=75&resize=contain,False,['politics'],2705,True,,False,12386649,False,,,,#1858a0,en,2705,5,True,ef8b9a46-c4ce-4065-8c2e-5a9b57b09e17,1668115927,1741299585
UBI Guide,https://www.scottsantens.com/,The home of author and long-time advocate of unconditional universal basic income (UBI) - Scott Santens,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1670884118743-favicon.ico?width=75&height=75&resize=contain,False,['politics'],2657,True,,False,461194,False,,,,#000000,en,2657,36,True,c0fc403e-1700-4e7a-9d8e-108b61d6e601,1670884121,1740182568
Blogs of War,https://blogsofwar.com/,"Covering the convergence of intelligence, tech, and conflict since 2002.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1666576636379-BoW-2022-Twitter-Avatar-1-.png?width=75&height=75&resize=contain,False,['politics'],2287,True,,False,155417,False,,,,#15171A,en,2287,1,True,1c834604-ce31-4f79-9624-d1b4f14f7bf6,1666576509,1717877894
FRANÇAIS DU MONDE-ADFE ROYAUME-UNI,https://francaisdumonde.co.uk/,Association reconnue d'utilité publique,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729579406599-Logo-complet-fdm-adfe_blanc.jpg?width=75&height=75&resize=contain,False,['politics'],2101,True,0,True,69086625,False,,,,#BE0B11,fr,2101,2,True,948e39e0-1e81-4750-8136-31f685b643bf,1729579408,1739055067
Тоест,https://www.toest.bg/,"Независима онлайн медия, която публикува само авторски анализи и коментари по значими за обществото в България теми и се финансира основно чрез дарения от своите читатели.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677331405627-1677331360493-1677331317596-1676707630760-logo-toest_white-on-red_400.jpg?width=75&height=75&resize=contain,False,['politics'],1525,True,,False,954716,False,,,,#D95B64,bg,1525,28,True,029eedcf-cc3d-4f16-a5a5-99bb286d5fac,1676707631,1741348966
What They're Not Tellin' You,https://www.vitaldissent.club/,A look behind the curtain of establishment geopolitics.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711042702145-e062bf6f-67ea-4b53-ba6b-23dcf08bdfbe.png?width=75&height=75&resize=contain,False,['politics'],662,True,75,True,30722769,False,,,,#fe0c0a,en,1415.8,3,True,47c0b69b-5abf-42fa-9128-51a361c543a9,1691454520,1723344903
the roots of change newsletter,https://www.rootschangemedia.com/,Navigating heart-first activism & storytelling. We help communicators and activists 🥵 avoid burnout and tell empathetic stories that 🌱 cultivate connections that 🌍 empower social change.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1726530127856-RoC-Icon-Black---Change.png?width=75&height=75&resize=contain,False,['politics'],1153,True,,False,4010643,False,,,,#496231,en,1153,3,True,fa199956-295e-4ad5-a21b-dbed8a5bbf96,1725719268,1741361447
Philanthropy2173,https://philanthropy2173.ghost.io/,"Provocations about philanthropy, digital civil society, and democracy",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738174989160-dot%20trees-fotor-20250122202220.jpg?width=75&height=75&resize=contain,False,['politics'],994,True,,False,10498956,False,,,,#46059b,en,994,0,True,4ef4167b-4e67-44e0-9afd-e3791d4161e1,1738174990,1738094412
Construct,https://readconstruct.com/,Your blueprint for making sense of the world. Stay informed with quick reads. Go beyond headlines via independent analyses. Gain perspective through first-hand accounts and expert commentary.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710276472687-construct_icon_warm_transparent.png?width=75&height=75&resize=contain,False,['politics'],887,True,0,True,10499068,False,,,,#508ae2,en,887,0,True,4f2abd12-cfad-4f9d-88c6-c3d3b9169756,1710276474,1710268095
Quinn Mitchell,https://www.quinnjamesmitchell.com/,This podcast is talking about my experiences in the New Hampshire primary greeting and asking different presidential candidates questions.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693505842922-Orange-and-Black-Simple-Photo-Podcast-Cover--2--2.png?width=75&height=75&resize=contain,False,['politics'],814,True,,False,4254507,False,,,,#ffffff,en,814,1,True,25a8ee7a-eed4-49f1-9a40-5e8d74c45e21,1693505844,1726010519
Jonathan Sriranganathan,https://www.jonathansri.com/,"Green politics, radical municipalism, racism/colonialism and life on a houseboat in Brissie",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1734255163584-Mayor24_Jonno-Birds-logo-2500px_72dpi-1.png?width=75&height=75&resize=contain,False,['politics'],736,True,,False,2948716,False,,,,#00a651,en,736,1,True,efab3c2d-126e-4c3c-9eb8-f536379ff60f,1734229864,1741336801
Plato Was a Dick,https://plato-was-a-dick.ghost.io/,The S Peter Davis newsletter,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1738908664397-ms-icon-310x310.png?width=75&height=75&resize=contain,False,['politics'],566,True,12,True,10499393,False,,,,#c1660f,en,682.6,495,True,45110e14-6131-4132-90a8-79f644507994,1738908665,1741346926
Amalgama,https://amalgama.ghost.io/,"Materiales y reflexiones en la intersección de la política, el clima y la economía.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667215198675-albers-section.jpg?width=75&height=75&resize=contain,False,['politics'],669,True,,False,13171098,False,,,,#3f0fb7,es,669,3,True,f2a570bf-ca36-4c1a-bd57-1fe56154e626,1667215199,1731913243
olten jetzt!,https://olten.jetzt/,politik für ein lebendiges und attraktives olten,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702207565001-favicon.png?width=75&height=75&resize=contain,False,['politics'],527,True,,False,86997385,False,,,,#2e124a,de,527,4,True,8e283e37-b3b4-49ad-8d81-e852f76652d4,1702207566,1741294482
The Vietnamese Magazine,https://www.thevietnamese.org/,An independent and nonprofit English-language magazine focusing on Vietnam's politics. We say no to censorship and self-censorship.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1662045340255-The-Vietnamese-square-logo.png?width=75&height=75&resize=contain,False,['politics'],521,True,,False,161502,False,,,,#000000,en,521,3,True,dec87a9f-1a26-433f-8c85-0db7798b91f7,1662045342,1741339128
American Book Club,https://americanbookclub.org/,Primary source supremacy.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699667462052-favicon-128.png?width=75&height=75&resize=contain,False,['politics'],52,True,30,True,46043737,False,,,,#ff1a1a,en,352,2,False,eb6ff6ef-e48a-4cad-b73e-e43b4a31fda0,1699667463,1713032405
World-Weary,https://world-weary-writer.ghost.io/,Your weekly activist newsletter. Stay informed about real issues that are hurting real people and learn how to become part of the solution.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682720523946-World-Weary-Writer-Logo.png?width=75&height=75&resize=contain,False,['politics'],128,True,16,True,9999872,False,,,,#0c0307,en,289.6,0,True,185cdcb9-65a4-4337-8e0d-66c24a1b2579,1682720524,1736695486
Posts from Underground,https://postsfromunderground.ghost.io/,"News and analysis on the right-wing populism from Hannah Gais, a journalist and researcher at the Southern Poverty Law Center.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1737651097543-Still_Life_with_Three_Skulls_.jpg?width=75&height=75&resize=contain,False,['politics'],278,True,,False,21797498,False,,,,#000000,en,278,5,True,9698dde8-efd0-406d-a132-b3534699371f,1737650583,1739409346
Body Politic by Susan Rinkunas,https://www.susanrinkunas.com/,A blog about bodily autonomy and the people and powers that shape it.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704051336907-uterus-v-gun-square.png?width=75&height=75&resize=contain,False,['politics'],0,False,23,True,5309561,False,,,,#d07aef,en,233.1,0,True,14449839-17e5-41a4-890b-91abaf601636,1704051337,1740252640
Left✊ to Our Own Devices,https://lefttoourowndevices.blog/,Preparedness and Survival in times of fascism,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1732164377425-bafkreifjqve2r4n5oucgs6cy3zufywzaavqxas6w4cm2swqs3rpy6njqea.jpg?width=75&height=75&resize=contain,False,['politics'],219,True,,False,9999781,False,,,,#820202,en,219,10,True,97cdacad-c9a7-4e09-9a8b-e27abd7dcc4c,1732125326,1736122436
The Republic Sentinel,https://www.therepublicsentinel.com/,A publication about the threats to the Republic--political and institutional--and how to defeat them,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1716145045730-annihilation%20to%20traitors-service-pnp-ds-00900-00989v.jpg?width=75&height=75&resize=contain,False,['politics'],133,True,,False,41559683,False,,,,#7a3535,en,133,2,True,8493ae84-75d8-4c37-aef7-f2bea4a2819d,1716145047,1741006850
what we could become,https://what-we-could-become.ghost.io/,"an evolving, abolitionist freedom dream.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704055247326-wwcb-busy.png?width=75&height=75&resize=contain,False,['politics'],110,True,,False,10631388,False,,,,#df8f6d,en,110,0,True,134e2ed5-f3c6-4d50-9eee-321cc4375a88,1704055248,1703800796
Wortgucker,https://www.wortgucker.de/,"Pflanzenschutzmittel oder Pestizid? Aktivist oder Terrorist? Bilder, Kurztexte und Analysen mit Sprachkritik aus Politik und Medien.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1667861903448-wortgucker-logo.jpg?width=75&height=75&resize=contain,False,['politics'],92,True,0,True,6751765,False,,,,#15171A,de,92,6,True,5a79428e-7cb3-4042-9768-71bc09988811,1667861904,1741207787
The Weathered Publication,https://www.weathered.pub/,"Climate Change, Sustainability, Social and Environmental Justice. Save this World.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739013192102-IMG_3651.jpeg?width=75&height=75&resize=contain,False,['politics'],83,True,0,True,30164857,False,,,,#FF1A75,en,83,0,True,c9aedede-14d2-4228-9bf4-2881eaa23b1f,1739013193,1738936850
Democracy Papers,https://democracy-papers.ghost.io/,We will not bend the knee. We will not surrender. We will fight until we win or die.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739563588334-logomark-c@8x.png?width=75&height=75&resize=contain,False,['politics'],75,True,,False,10499921,False,,,,#d83933,en,75,0,True,13e6426e-8843-448b-ba38-9dee2cfa782f,1739563589,1739500464
Dynamic Zero,https://dz.socialist-core.org/,Elevating socialist voices and analysis to fight the COVID-19 pandemic.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1725042009758-Artboard-3-copy60px.svg?width=75&height=75&resize=contain,False,['politics'],70,True,,False,9708100,False,,,,#c64538,en,70,5,True,52439a14-1856-4cf7-aef0-02df0f2e2e77,1725042011,1738243841
Interregnum,https://interregnum.ghost.io/,"Interregnum is an autonomous platform that promotes radical thought. We host writing on social theory, history, culture, and resistance, and organise inspiring events across communities.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712759403939-Official-Black-Symbol--PNG-.png?width=75&height=75&resize=contain,False,['politics'],61,True,,False,26388960,False,,,,#00771d,en,61,0,True,8f20726c-1bc2-4f25-a734-7f8e2294083d,1712759406,1712500068
Dandadad Newsletter,https://dandadad.com/,"Religion, Politics & Other Writing",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1710637454839-lower_d_ital-1.png?width=75&height=75&resize=contain,False,['politics'],55,True,,False,14713001,False,,,,#d65956,en,55,10,True,222bbe55-4306-4072-814d-8211d55c98d1,1710637210,1740936127
Hornell Democratic Committee,https://www.hornelldemocrats.org/,Democrats in the Hornell NY Area,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1732234852862-Democratic-Logo-60x60-transparent.png?width=75&height=75&resize=contain,False,['politics'],52,True,,False,88876008,False,,,,#34AAE0,en,52,39,True,6f08829a-eb7c-4009-85a4-f49c7083c639,1732234854,1740856915
Sense Review,https://sense-review.ghost.io/,"Patient explanations of confusing narratives and global politics. A deep dive into ethics, the structures of power, and the decisions that shape our world. Free and ad-free.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694924972044-Sense-Review-web-logo.png?width=75&height=75&resize=contain,False,['politics'],16,True,3,True,9999980,False,,,,#940000,en,49.3,36,True,5f7f4ee1-5706-4460-9724-8bc132b83bef,1693100878,1694662567
Twelve Tables,https://TwelveTables.blog/,"Researched and verifiable synthesis on governance, security, and economics",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676304101947-android-chrome-192x192.png?width=75&height=75&resize=contain,False,['politics'],27,True,0,True,33229618,False,,,,#4c0a4d,en,27,0,True,5069237f-8396-4887-9a61-8eedd81e9863,1676304102,1738011668
Coffee & Complexity,https://www.coffeeandcomplexity.com/,"A blog and a newsletter about embracing complexity, not hiding from it.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1719922102803-coffee-complex-icon.png?width=75&height=75&resize=contain,False,['politics'],22,True,0,True,18452674,False,,,,#5f3901,en,22,1,True,f4288eb7-d4ce-4311-a159-86f7f77be49b,1660057784,1741207742
Proto-Contradiction,https://nl.proto-contradiction.xyz/,Truth Is In The Contradictions,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714690199593-Screenshot-2024-05-01-at-5.16.11-AM.png?width=75&height=75&resize=contain,False,['politics'],16,True,,False,11499983,False,,,,#393939,en,16,0,False,db68c956-6ffb-4b5f-870b-37f0a3ae858d,1714690201,1714615666
THE GENEVA OBSERVER,https://www.thegenevaobserver.com/,Locally international,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677613847726-the-geneva-observer-logo-1.png?width=75&height=75&resize=contain,False,['politics'],6,True,,False,2635868,False,,,,#ffcb41,en,6,0,True,8eb81970-663a-4248-81f8-88c2683183ec,1677613848,1736169892
宏观边际MacroMargin,https://hong-guan-bian-ji-macromargin.ghost.io/,持续跟踪 中国政策的边际变化,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724921122979-iShot_2024-07-19_09.22.55.png?width=75&height=75&resize=contain,False,['politics'],2,True,0,True,11499997,False,,,,#ff0569,en,2,0,True,5026de65-1b19-4b39-8579-2a3ccca2f6e4,1724921124,1724920723
The Center Line,https://the-center-line.ghost.io/,"The Center Line is a fact-based, pro-democracy platform dedicated to political analysis, investigative reporting, and holding leaders accountable—left, right, and center.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739688489700-476794627_122094294572772147_7973229473427929793_n-3.jpg?width=75&height=75&resize=contain,False,['politics'],1,True,0,True,11499998,False,,,,#2d2bc5,en,1,0,True,a205aafb-aed5-4b1a-9c9c-cdff23ebc1b0,1739688490,1739833411
Yuzool,https://www.yuzool.com/,"Deep Thought, Clear Insight.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1739775408073-logo-modified.png?width=75&height=75&resize=contain,False,['politics'],1,True,0,True,34849778,False,,,,#000000,en,1,0,True,df101357-efea-4fad-9713-17105e066e2a,1683966114,1741052787
China Neican,https://www.neican.org/,"China Neican: analyses, translations, digests and guides",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691556331109-logo-neican-square-small.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,837720,False,,,,#baa049,en,0,0,True,49b100b3-d064-487c-9dd3-3dabf2851cc8,1691556332,1740747639
American Purpose,https://www.americanpurpose.com/,"An online magazine covering politics, culture, the arts, and the state of democracy.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/americanpurpose.png?t=2022-07-19T12%3A40%3A28.877Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1049527,False,,,,,en,0,0,True,80ba3845-4f3e-494c-80bc-ee596c58c7d8,1658238539,1656547200
Wisdom of Crowds,https://wisdomofcrowds.live/,"A discussion rather than a debate. An experiment, with ideas. By Shadi Hamid and Damir Marusic.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/wisdomofcrowds.png?t=2022-07-19T13%3A16%3A59.372Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,1948905,False,,,,,en,0,0,True,9b93a6aa-8a49-4d73-94f3-16dece1523af,1658238539,1649289600
The Signal,https://www.thesgnl.com/,Exploring urgent questions in current events from around the world.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/thesngl.png?t=2022-07-19T13%3A14%3A11.401Z?width=75&height=75&resize=contain,False,['politics'],0,False,,False,2930039,False,,,,,en,0,0,True,6c82067d-8b13-4ef6-b423-58c5bcb1d3c9,1658238539,1641513600
Dissident MD,https://dissidentmd.com/,The intersection of medicine and politics,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1713980577555-favicon-sq2.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,5531007,False,,,,#BB1F34,en,0,0,True,e4b6dfdb-20d6-4ba0-843a-72661142feeb,1713980579,1713976152
The Looking Glass,https://the-looking-glass-1.ghost.io/,"From investigative journalist Sarah Posner, making sense of our messianic, messy, manic moment",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1717956476817-up.jpg?width=75&height=75&resize=contain,False,['politics'],0,False,,False,5531809,False,,,,#822976,en,0,0,True,757eb8e0-6bba-4fce-a631-daf691210712,1717956478,1726855260
Ines Schwerdtner,https://inesschwerdtner.de/,Website of the German Left Party’s Chairwoman.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1731941683104-favicon-3.png?width=75&height=75&resize=contain,False,['politics'],0,False,,False,5838890,False,,,,#ff0000,de,0,0,True,40af672e-2bca-4256-acc7-aaa94993bbbb,1731941684,1737479048
