Title,URL,Description,Publication Icon,Not Safe For Work,Categories,Member Count,Show Member Count,Monthly Recurring Revenue (MRR),Show MRR,Ghost Rank,Featured,Feature Image,Text Color,Background Color,Accent Color,Language,MRR Members Rank,MRR Members Diff Rank,Show Iframe,Object ID,Created At,Updated At
Encouragement,https://encouragement.ghost.io/,"At Encouragement, I talk a lot about poetry and philosophy with the hope of creating conversation. If you're inspired by what I write, we're winning.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1716851739665-ashokheadshot.jpg?width=75&height=75&resize=contain,False,['personal'],83,True,,False,10085722,False,,,,#3142ff,en,83,0,True,41db601f-35a7-4d22-8beb-4dd05dc358be,1716851741,1716851443
pete.news,https://pete.news/,Words and photos from a non-binary autistic photographer.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1713127116872-L1030699-pete-carr.jpg?width=75&height=75&resize=contain,False,['personal'],82,True,,False,4298929,False,,,,#FF1A75,en,82,0,True,86060448-8d31-404e-a80f-6d56fec64451,1713127119,1713099628
Simply Kyra,https://www.simplykyra.com/,"Sharing what I learn as I go through life in the hopes it can help you. Kids, crafts, art, coding, whatever... this is me; SimplyKyra.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694282459287-Favicon_Transparent_60.png?width=75&height=75&resize=contain,False,['personal'],82,True,0,True,4547906,False,,,,#405161,en,82,2,True,a2735d9e-62d0-4931-8a37-fcf8f05b90e0,1694282460,1734881847
The Edit,https://blog.jenniferkshields.nz/,"The Edit is a semi-regular newsletter from Jennifer Shields, a photographer, writer, and trans advocate from Ōtautahi, Aotearoa, writing about art, social change, and community.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1701573618181-866FB2F9-062E-4EF0-AFA6-388C1BD0DB1C.jpeg?width=75&height=75&resize=contain,False,['personal'],77,True,0,True,26334399,False,,,,#FF1A75,en,77,0,False,0ce1ba9d-918e-4495-927f-ed534dfc100a,1701573619,1701552796
Sergei Nozdrenkov | AI Ocean Health,https://www.nozdrenkov.com/,"Engineering approach to life. Ex-Google X engineer – AI research of bees. Now ocean biodiversity tech startup wildflow and documenting my journey. The universe is a quest room, searching for a key!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674692900202-1674692644080-brain-gray-2.png?width=75&height=75&resize=contain,False,['personal'],73,True,0,True,28616971,False,,,,#424242,en,73,7,True,21e21e06-1bce-47b7-85bf-930f4ef4de52,1674692645,1726164960
瑞歐回憶錄-Rio Game,https://www.rio-game.com/,理財和生活享受是並存的,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1727544405850-RG.png?width=75&height=75&resize=contain,False,['personal'],61,True,,False,9999939,False,,,,#221f1f,zh-tw,61,4,True,74dd81cd-653d-43a7-aa47-d495634f9c6d,1727544407,1730277888
Martin's Blog,https://martin.sh/,"Personal blog of Martin. Sharing educative content, thoughts, stories, and ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1669886368175-android-chrome-512x512-2.png?width=75&height=75&resize=contain,False,['personal'],61,True,,False,11938664,False,,,,#cc6149,en,61,1,False,d8d93d17-802d-42d0-828f-2968a09786f8,1669886371,1680586116
LYNX,https://lynx.blog/,Curiosity across disciplines,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1732221771109-Ghost_explore.png?width=75&height=75&resize=contain,False,['personal'],61,True,,False,59343572,False,,,,#87cefa,en,61,8,True,a343e5c4-4406-4769-a2e9-14c17dab5975,1727982737,1734728440
Caleb Morato,https://www.calebmorato.com/,"Hi - I'm Caleb. I'm an undergraduate student in D.C. providing content on my college journey and its lessons spanning finances, communication, leadership + more in my Weekly Reflections Newsletter!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676403027270-Updated-Favicon---90---90-px-.png?width=75&height=75&resize=contain,False,['personal'],60,True,,False,9999940,False,,,,#000000,en,60,1,True,af41861c-5bac-44b2-8b11-d771627c6618,1676403028,1710179652
HOSTEYE,https://hosteye.net/,加入EYER，畅读《眼见》，追踪MJJ日报。,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711796405600-hosteyeeye2.png?width=75&height=75&resize=contain,False,['personal'],60,True,0,True,136068497,False,,,,#ff4f4d,zh,60,0,False,2b521c54-3da5-4920-b183-d85b0b6cedf2,1711796408,1711793719
killyour.guru,https://www.killyour.guru/,a patamystic blog by Eric Jennings,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730855093122-kyg-logo-sans.png?width=75&height=75&resize=contain,False,['personal'],56,True,,False,12902684,False,,,,#000000,en,56,0,True,0965c067-0d03-4e60-9d40-abf56db3e442,1730855094,1729846089
RENZ,https://www.renz.is/,Dancing between software development and self development,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1722519557508-ProfilePic(1080x1080)(1).png?width=75&height=75&resize=contain,False,['personal'],51,True,,False,705987,False,,,,#40BCE2,en,51,16,True,10e803ae-3e21-4fca-9835-5c902eca2dde,1680021665,1734890478
Upgrade,https://www.beingbenje.com/,"On this site, I share my journey as a startup founder to more happier, fulfilling and productive lives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674707590479-Untitled-design--19-.png?width=75&height=75&resize=contain,False,['personal'],50,True,0,True,12361945,False,,,,#fb6423,en,50,7,True,ac7b4edb-8b6f-4dcc-9fe4-7ec78d50306b,1674131464,1734912022
caw.blog,https://caw.blog/,scavenging across disciplines,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1722105723607-IMG_0179.png?width=75&height=75&resize=contain,False,['personal'],49,True,,False,10499948,False,,,,#87cefa,en,49,0,True,40f260b2-2617-4e75-afb7-c51ab02a7e6a,1722105726,1720916231
Recursive Words,https://recursivewords.com/,"The life and times of a software and web developer, husband and father as he survives working from home - battling a house, four women, and two cats on an almost daily basis.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1735294096379-jonbeckett.jpg?width=75&height=75&resize=contain,False,['personal'],48,True,,False,95206893,False,,,,#FF1A75,en,48,0,True,8286e09a-6aeb-48d0-95c9-02829e77879c,1735294097,1735243743
Giovanni Bertagna,https://www.bertagna.it/,Un Blog personale in cui scrivo delle mie passioni su fotografia e tecnologia ma anche racconti di cammino.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695714521136-logo-sito-circle---64x64-Affinity.png?width=75&height=75&resize=contain,False,['personal'],46,True,,False,2701557,False,,,,#E89D1D,it,46,3,True,660db9d0-055d-4c16-9e90-66967ecdb68d,1660110215,1733810407
Karl's Notes,https://www.karlsnotes.com/,Notes about society and a better future.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698914863253-K.png?width=75&height=75&resize=contain,False,['personal'],45,True,,False,428612,False,,,,#800040,en,45,6,True,f5b977fe-9fcf-4742-9e33-ff24fb75d3ea,1660123262,1735035563
Anmol Rajput,https://www.anmolrajput.in/,An agriculturist with a green thumb🌱,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1684931263755-WhatsApp%20Image%202023-05-23%20at%2020.35.40.jpg?width=75&height=75&resize=contain,False,['personal'],45,True,0,True,9999955,False,,,,#000000,en,45,2,True,040f371f-0b10-49bb-880d-37d4a13da7b2,1684931266,1710995650
a mess in progress.,https://amessinprogress.com/,Personal essays from a millenial mess in progress.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1730693808288-a%20mess%20in%20progress.png?width=75&height=75&resize=contain,False,['personal'],45,True,,False,11499952,False,,,,#1b1610,en,45,0,True,c3033fde-a94a-41e8-a979-d3b7369e308e,1730693810,1729839384
Sajal Choudhary,https://sajalchoudhary.net/,A weekly newsletter on living in Finland + occasional short stories and poems,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1720865673433-Logo_dark.png?width=75&height=75&resize=contain,False,['personal'],44,True,,False,20547654,False,,,,#7A49C8,en,44,11,True,cbfa6368-3c0a-4565-adfe-77490c90d5d5,1714807702,1735270060
Goutham City,https://www.gouthamve.dev/,The world and thoughts of Goutham Veeramachaneni,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1732376583902-circle-cropped-min.png?width=75&height=75&resize=contain,False,['personal'],41,True,,False,7337681,False,,,,#15171A,en,41,4,True,3c6935f9-1740-404b-bbd2-562feefeba7f,1677057080,1732365924
Melody Henderson,https://www.melodyhenderson.blog/,A weekly newsletter of gentle observations and everyday reflections.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718650349621-Mom-7-copy-1.jpg?width=75&height=75&resize=contain,False,['personal'],40,True,,False,10499958,False,,,,#226884,en,40,2,True,b6d88810-5ec2-4512-bcbd-3f534c7f756f,1718650351,1733490020
IDEA,https://idea.ghost.io/,Quizás no fue tan buena,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1732101397103-logo-1.png?width=75&height=75&resize=contain,False,['personal'],38,True,,False,309357519,False,,,,#ffcc00,es,38,6,True,68aa80e2-aa1e-456b-9be9-c738ab514d93,1677507628,1735300046
Bryan Tan,https://www.bryantan.co/,Hongkonger residing in Taiwan and Canada / A Tech Lawyer / Dog Parent,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680688523189-IMG_1202.JPG?width=75&height=75&resize=contain,False,['personal'],34,True,,False,10499964,False,,,,#602af4,en,34,2,True,5fb27586-58b8-4202-b45d-fbacd3d23c0c,1680442664,1735290025
Ronald.ink,https://ronald.ink/,"My personal brain dump on software, tech, photography and whatever is on my mind.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1686509344871-DSCF1831%201%20copy%20Large.jpeg?width=75&height=75&resize=contain,False,['personal'],33,True,,False,59347147,False,,,,#000000,en,33,1,True,a7cfe3da-02f5-4470-b229-dab20da3080c,1660472566,1732936845
Minute X Pages,https://www.minutexpages.com/,Transformative advice about books,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1717940928078-Minute-X-Pages.jpg?width=75&height=75&resize=contain,False,['personal'],31,True,0,True,9999969,False,,,,#2f7bff,en,31,7,True,a4baba73-a296-4562-ac6a-73749b0ddaf5,1717940930,1719740952
Snehasish Nayak,https://asksnehasish.com/,Navigate life’s challenges and thrive with leadership insights and personal growth tips from Snehasish Nayak’s journey.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1729529879358-banner-image-edited-modified-4.png?width=75&height=75&resize=contain,False,['personal'],31,True,0,True,59804007,False,,,,#000000,en,31,4,True,04768f68-9819-45ff-a040-a518cd3e9038,1729322981,1734893371
rohan arya varma,https://rohanav.com/,"I'm a software engineer who's also interested in history, economics and philosophy, and I post what I learn.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699766690868-rohanav_logo-removebg.png?width=75&height=75&resize=contain,False,['personal'],30,True,,False,10499968,False,,,,#9e0d23,en,30,5,False,3a73eea7-a986-4410-9ac7-77d2977d3fcc,1699766692,1734273045
Oskar Eggert,https://www.oskareggert.com/,"I am Oskar Eggert, I am an engineer, student, and curious learner. Here I share powerful lessons and insights from my learning journey. You will find book notes, articles, and personal insights.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711982085971-Oskar_vinter.jpg?width=75&height=75&resize=contain,False,['personal'],30,True,,False,19568585,False,,,,#7364e8,en,30,3,True,5dae40a5-97ae-4921-a68e-cb5fa37f0c1b,1711981754,1732097618
London Tech Mum,https://londontechmum.com/,Navigating work life balance with a family in London,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693695790871-profile-pic%20(3).png?width=75&height=75&resize=contain,False,['personal'],30,True,0,True,287948331,False,,,,#FF1A75,en,30,30,False,63892806-a48f-43af-be5a-922f44a44bed,1693695792,1697982666
Jacq van Jaarsveld,https://www.jacqvanjaarsveld.com/,Thoughts and ideas on living a richer and more fulfilling life - delivered straight to your inbox.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1708251799801-favicon.png?width=75&height=75&resize=contain,False,['personal'],29,True,0,True,9999971,False,,,,#E86F68,en,29,2,True,91c51f01-5022-4fec-9835-f184a63ab6b5,1708251801,1732105769
Sanna says,https://www.sannasays.com/,"Personal stories from a less traditional path and opinions on tech & culture. Plus, the newsletter Nuggets, which is basically me sharing links and saying ""I heard this on a podcast"". ☕ 🙃",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1734256184971-Copy-of-sanna-says.png?width=75&height=75&resize=contain,False,['personal'],28,True,,False,31540222,False,,,,#8d4616,en,28,0,True,adc554d8-768a-4992-b906-8dfae84cd8b6,1734256186,1734112354
The Green Altar,https://greenaltar.ghost.io/,"The Green Altar is a blog about art, Tarot, gardening, and life on the edge of the woods in the Great Lakes region.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1711676766962-Green-Altar-Icon.png?width=75&height=75&resize=contain,False,['personal'],28,True,,False,114722307,False,,,,#333333,en,28,0,True,95d524e7-d144-4522-ba06-bb0231f7441b,1711676768,1711507630
Renato Mitra,https://www.renatomitra.com/,"Try, fail, learn, repeat. All about my experience in Renewable energy, Electromobility, DJing and producing Music.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1715520056745-renatomitra-icon.png?width=75&height=75&resize=contain,False,['personal'],26,True,0,True,43564832,False,,,,#E7FF00,de,26,2,True,8362b18b-b5f8-4949-a70f-8bc70f00a69a,1702762311,1735284031
Dilan.co,https://www.dilan.co/,What a 9 year old finds interesting,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1714433213841-space-needle.png?width=75&height=75&resize=contain,False,['personal'],25,True,,False,10499973,False,,,,#029714,en,25,2,True,94a1e178-df5d-4658-8d5f-9d613e21de54,1685757717,1734563118
Tsamoudakis,https://www.tsamoudakis.com/,"I’m Panos, a tech-savvy, wanderlusting, joystick-wielding, digital product designer who's mastered the art of turning zeros and ones into user-friendly web and mobile masterpieces.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705149637788-icon.jpg?width=75&height=75&resize=contain,False,['personal'],22,True,,False,3622168,False,,,,#0988B2,en,22,12,True,c40b8828-e8ef-4ba6-a499-441991d52453,1705149638,1733488459
Brandon Wenerd,https://www.brandonwenerd.com/,"Publisher, BroBible.com. Thoughts on writing, work, life, and other assorted flavors.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696457794925-brandon-wenerd-2.JPG?width=75&height=75&resize=contain,False,['personal'],21,True,0,True,10499977,False,,,,#1f2e0a,en,21,3,True,850de438-9323-4e1f-9b56-ef1b639e322c,1683519061,1735066857
NamDub,https://nigzu.com/,有用且仅此有 | 无用但不无趣,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1709796251437-111.png?width=75&height=75&resize=contain,False,['personal'],21,True,,False,372097642,False,,,,#4a7ec9,zh-cn,21,0,True,1ef7fc1e-9743-4b1a-8eea-813345bfcfa5,1709796253,1678020088
Dominika Beben,https://www.dominikabeben.pl/,"Work, Hobby & Life. Mix of topics: neurodiversity, leadership and street photography. Welcome to my world.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1723926185403-Obraz-28.07.2023--godz.-14.34.jpeg?width=75&height=75&resize=contain,False,['personal'],18,True,0,True,296631162,False,,,,#000000,pl,18,1,True,66d783fe-8d9a-4db1-94d0-6773027590bc,1665870837,1701808473
Aileen's World,https://aileen.booker.live/,"Travelling, remote work, JavaScript, fitness, food and other current obsessions.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1718301318868-G0150756.jpg?width=75&height=75&resize=contain,False,['personal'],17,True,,False,295107378,False,,,,#f77e80,en,17,2,True,acd4a323-58bb-4ab4-94f8-1146394a2f20,1659630733,1624150916
Diary of an Overthinker,https://diary-of-an-overthinker.ghost.io/,"Heyyy, I'm and muslim teen girl posting random content for teens and young adults. 🇵🇸❤️ Enjoy!!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1712227157385-d220ef108f6ff4bfd93797522dcdb6dd.jpg?width=75&height=75&resize=contain,False,['personal'],16,True,0,True,10499983,False,,,,#b1dd8b,en,16,1,True,28d6cf5c-3b39-4421-b5f3-aef878c34a24,1684599754,1735373077
A London life,https://www.alondonlife.co.uk/,"Navigating life in London. Ideas, reviews and comments",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697027785267-Untitled-design.png?width=75&height=75&resize=contain,False,['personal'],15,True,,False,166493121,False,,,,#3a88fe,en,15,10,True,bb4ca433-c34a-42cd-b451-6d24f9af740b,1697027786,1733069348
Thakzhan Inthirarajah,https://www.thakzhan.de/,Lessons on founding a Startup in Germany and Personal Development.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1668028547910-1660468054444-Idee_04_Fallendes_T-5.png?width=75&height=75&resize=contain,False,['personal'],15,True,0,True,293438284,False,,,,#9c6754,en,15,0,True,9baa1f42-95e7-49ec-b76a-9c7f93674792,1660252694,1706340636
Weeenzy,https://weeenzy.ghost.io/,"Get inspired to take on your own journey to self-discovery and unlocking your potential. I'll share daily musings, reflections, and insights as I strive to be my best self.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676068795583-1676006060756-IMG_0500.jpg?width=75&height=75&resize=contain,False,['personal'],14,True,0,True,9999986,False,,,,#1ab2ff,en,14,2,True,c3e702a7-dfaa-4f15-ad65-c2d4c6cf14ea,1676006061,1708042706
Notes from the Burrow,https://blog.usmanity.com/,Updates from a normal person.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694111232805-signal-2023-06-27-104927.png?width=75&height=75&resize=contain,False,['personal'],13,True,0,True,4089792,False,,,,#81923b,en,13,5,True,19ce0abd-5949-42ab-8951-3031e5997f2a,1694111234,1733015606
Reticulate,https://www.reticulate.blog/,"Reticulate is the blog & creative playground of David Henzell. It is also both of these, the other way around. Thermostatic reactions to the world around me.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1721495548142-Frame-5.png?width=75&height=75&resize=contain,False,['personal'],13,True,,False,10499986,False,,,,#020202,en,13,0,True,d6d09696-df38-4d54-8e96-ab3687af264a,1721495549,1721477130
mividaa,https://mividaa.ghost.io/,"This blog page contains book, movie and show reviews, recipes, personal and travel blogs.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1696530544529-IMG_2546.jpg?width=75&height=75&resize=contain,False,['personal'],12,True,,False,9999988,False,,,,#ee9ff4,en,12,5,True,4a5af244-fe5c-4d8d-8227-9a95f44bf0bc,1695153134,1730320740
"Love, Jannell",https://lovejannell.ghost.io/,"Power, Love, Connection, Growth",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1724645872152-Jannell.png?width=75&height=75&resize=contain,False,['personal'],12,True,0,True,11499987,False,,,,#1a7f13,en,12,0,True,e226ace7-9f3b-487f-834e-5fededd6620e,1724645873,1724603506
Jeff Schulman's Infinite Inference,https://www.jeffschulman.com/,"Infinite Inference explores the intersection of information security, active inference, machine intelligence, and existence. Investigating technology, mind, and cosmos.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704407320914-196cf139-77a6-47dc-952b-7722c1005bb5-1.png?width=75&height=75&resize=contain,False,['personal'],12,True,0,True,19527178,False,,,,#2a4dff,en,12,9,True,88f7d1ea-8be3-4467-af5b-2eb1e5314d74,1704407321,1719482561
Ferdinand Kutschker,https://ferdinandkutschker.com/,"Sunday Sparks delivers insights into belief systems, social dynamics, and actionable life advice.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1717655053998-20230926_logo-01-corner.png?width=75&height=75&resize=contain,False,['personal'],11,True,,False,10499988,False,,,,#ACB494,en,11,0,True,e11fcb5f-799c-4e8c-988c-39858d5488dc,1717655055,1715544000
Hồ Nhất Duy,https://www.honhatduy.com/,Ở giữa năm tháng miên man,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1728320377749-20246.png?width=75&height=75&resize=contain,False,['personal'],10,True,0,True,9999990,False,,,,#8691cb,vi,10,1,True,e6ba41fb-efc6-42ce-a0a9-e8b4cdb00247,1666880045,1720399388
jarah,https://www.jarah.ca/,Random thoughts from a random guy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1699545141622-03.15.2023_jarah---icon---100x100-1.png?width=75&height=75&resize=contain,False,['personal'],10,True,,False,9999990,False,,,,#2dadb4,en,10,3,True,6c2ef036-0a18-44f6-a4d2-8c6ecdbc3314,1690924864,1728357640
